age,attrition,dailyrate,distancefromhome,education,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,engagementscore,overtimestress,incomeperyearworked,promotiongap,department_Research & Development,department_Sales,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,businesstravel_Travel_Frequently,businesstravel_Travel_Rarely,maritalstatus_Married,maritalstatus_Single,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,tenurecategory_10+ yrs,tenurecategory_3-5 yrs,tenurecategory_6-9 yrs,gender_Male
37,0,446,1,4,2,3,2,2,6447,15701,6,0,12,2,1,8,2,2,6,5,4,3,2.2,0,9670.5,0.5714285714285714,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
49,0,1245,18,4,4,2,5,3,19502,2125,1,1,17,3,1,31,5,3,31,9,0,9,3.0,0,7549.1612903225805,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
24,0,691,23,3,2,4,1,4,2725,21630,1,1,11,2,2,6,3,3,6,5,1,4,3.0,0,5450.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
26,0,703,28,2,1,3,2,2,6272,7428,1,0,20,4,2,6,5,4,5,3,1,4,2.8,0,12544.0,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
24,0,823,17,2,4,2,1,2,2127,9100,1,0,21,4,1,1,2,3,1,0,0,0,3.0,0,25524.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
50,0,1246,3,3,1,3,5,2,18200,7999,1,0,11,3,1,32,2,3,32,5,10,7,2.4,0,6825.0,0.30303030303030304,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
25,0,622,13,1,2,3,1,3,2096,26376,1,0,11,3,0,7,1,3,7,4,0,6,2.8,0,3593.1428571428573,0.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
24,1,1287,7,3,1,3,1,3,2886,14168,1,1,16,4,1,6,4,3,6,3,1,2,2.8,0,5772.0,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
30,1,448,12,4,2,2,1,1,2033,14470,1,0,18,3,1,1,2,4,1,0,0,0,2.4,0,24396.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
34,0,254,1,2,2,2,1,4,3622,22794,1,1,13,4,1,6,3,3,6,5,1,3,3.0,0,7244.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
31,1,1365,13,4,2,3,2,1,4233,11512,2,0,17,3,0,9,2,1,3,1,1,2,2.0,0,5644.0,0.25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
35,0,538,25,2,1,2,2,4,3681,14004,4,0,14,4,0,9,3,3,3,2,0,2,2.8,0,4908.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
31,0,525,6,4,1,4,2,4,5460,6219,4,0,22,4,2,13,4,4,7,7,5,7,3.4,0,5040.0,0.625,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
27,0,798,6,4,1,2,1,3,2187,5013,0,0,12,3,2,6,5,2,5,3,0,3,2.2,0,4374.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
37,0,558,2,3,4,3,2,3,9602,3010,4,1,11,3,1,17,3,2,3,0,1,0,3.0,0,6777.882352941177,0.25,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
20,0,959,1,3,4,2,1,2,2836,11757,1,0,13,4,0,1,0,4,1,0,0,0,3.2,0,34032.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
42,0,622,2,4,3,3,2,4,4089,5718,1,0,13,2,2,10,4,3,10,2,2,2,3.0,0,4906.8,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
43,0,782,6,4,2,2,4,4,16627,2671,4,1,14,3,1,21,3,2,1,0,0,0,2.6,0,9501.142857142857,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38,0,362,1,1,3,3,1,1,2619,14561,3,0,17,4,0,8,3,2,0,0,0,0,2.6,0,3928.5,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
43,0,1001,9,5,4,3,2,3,5679,19627,3,1,13,2,1,10,3,3,8,7,4,7,3.0,0,6814.8,0.4444444444444444,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
48,0,1236,1,4,4,2,4,1,15402,17997,7,0,11,1,1,21,3,1,3,2,0,2,1.8,0,8801.142857142857,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
44,0,1112,1,4,1,2,2,3,5985,26894,4,0,11,2,0,10,1,4,2,2,0,2,2.4,0,7182.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
34,0,204,14,3,3,3,1,3,2579,2912,1,1,18,4,2,8,3,3,8,2,0,6,3.2,0,3868.5,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
27,1,1420,2,1,3,3,1,1,3041,16346,0,0,11,2,1,5,3,3,4,3,0,2,2.4,0,7298.4,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
21,0,1343,22,1,3,3,1,3,3447,24444,1,0,11,3,0,3,2,3,3,2,1,2,3.0,0,13788.0,0.25,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1
44,0,1315,3,4,4,3,5,4,19513,9358,4,1,12,1,1,26,2,4,2,2,0,1,3.2,0,9006.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
22,0,604,6,1,1,3,1,3,2773,12145,0,0,20,4,0,3,3,3,2,2,2,2,2.8,0,11092.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
33,0,1216,8,4,3,3,2,3,7104,20431,0,0,12,4,0,6,3,3,5,0,1,2,3.2,0,14208.0,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
32,0,646,9,4,1,3,2,4,6322,18089,1,1,12,4,1,6,2,2,6,4,0,5,2.8,0,12644.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
30,0,160,3,3,3,3,1,3,2083,22653,1,0,20,3,1,1,2,3,1,0,0,0,3.0,0,24996.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
53,0,238,1,1,4,3,2,1,8381,7507,7,0,20,4,0,18,2,4,14,7,8,10,3.2,0,5587.333333333333,0.5333333333333333,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
34,0,1397,1,5,2,3,1,4,2691,7660,1,0,12,4,1,10,4,2,10,9,8,8,3.0,0,3229.2,0.7272727272727273,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
45,1,306,26,4,1,3,2,1,4286,5630,2,0,14,4,2,5,4,3,1,1,0,0,2.4,0,10286.4,0.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
26,0,991,6,3,3,3,1,4,2659,17759,1,1,13,3,1,3,2,3,3,2,0,2,3.2,0,10636.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
37,0,482,3,3,3,3,3,3,9434,9606,1,0,15,3,1,10,2,3,10,7,7,8,3.0,0,11320.8,0.6363636363636364,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
29,0,1176,3,2,2,3,2,3,5561,3487,1,0,14,1,1,6,5,2,6,0,1,2,2.2,0,11122.0,0.14285714285714285,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
35,0,1017,6,4,2,1,2,4,6646,19368,1,0,13,2,0,17,3,3,17,11,11,8,2.4,0,4691.294117647059,0.6111111111111112,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
33,0,1296,6,3,3,3,2,4,7725,5335,3,0,23,3,1,15,2,1,13,11,4,7,2.8,0,6180.0,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
54,0,397,19,4,3,3,3,2,10725,6729,2,0,15,3,1,16,1,4,9,7,7,1,3.0,0,8043.75,0.7,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
36,0,913,9,2,2,2,2,2,8847,13934,2,1,11,3,1,13,2,3,3,2,0,2,2.4,0,8166.461538461538,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
27,0,1115,3,4,1,2,1,4,2045,15174,0,0,13,4,0,5,0,3,4,2,1,1,2.8,0,4908.0,0.2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
20,1,1362,10,1,4,3,1,3,1009,26999,1,1,11,4,0,1,5,3,1,0,1,1,3.4,0,12108.0,0.5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
33,1,1076,3,3,1,3,1,1,3348,3164,1,1,11,1,0,10,3,3,10,8,9,7,1.8,0,4017.6,0.8181818181818182,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
35,0,727,3,3,3,2,1,3,1281,16900,1,0,18,3,2,1,3,3,1,0,0,0,2.8,0,15372.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
23,0,885,4,3,1,4,1,1,2819,8544,2,0,16,1,1,5,3,4,3,2,0,2,2.2,0,6765.6,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
25,0,810,8,3,4,4,2,2,4851,15678,0,0,22,3,1,4,4,3,3,2,1,2,3.2,0,14553.0,0.25,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
38,0,243,7,4,4,2,2,4,4028,7791,0,0,20,1,0,8,2,3,7,7,0,5,2.8,0,6042.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
29,0,806,1,4,2,1,1,4,2720,18959,1,0,18,4,1,10,5,3,10,7,2,8,2.8,0,3264.0,0.18181818181818182,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
48,0,817,2,1,2,4,2,2,8120,18597,3,0,12,4,0,12,3,3,2,2,2,2,3.0,0,8120.0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
27,0,1410,3,1,4,4,2,4,4647,16673,1,1,20,2,2,6,3,3,6,5,0,4,3.4,0,9294.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37,0,1225,10,2,4,4,1,4,4680,15232,3,0,17,1,0,4,2,3,1,0,0,0,3.2,0,14040.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
50,0,1207,28,1,4,4,1,3,3221,3297,1,1,11,3,3,20,3,3,20,8,3,8,3.4,0,1932.6,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
34,0,1442,9,3,4,2,3,2,8621,17654,1,0,14,2,0,9,3,4,8,7,7,7,2.8,0,11494.666666666666,0.7777777777777778,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
24,1,693,3,2,1,3,2,3,4577,24785,9,0,14,1,0,4,3,3,2,2,2,0,2.2,0,13731.0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
39,0,408,2,4,4,2,2,3,4553,20978,1,0,11,1,0,20,4,3,20,7,11,10,2.6,0,2731.8,0.5238095238095238,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
32,0,929,10,3,4,3,2,4,5396,21703,1,0,12,4,0,10,2,2,10,7,0,8,3.4,0,6475.2,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
50,1,562,8,2,2,3,2,3,6796,23452,3,1,14,1,1,18,4,3,4,3,1,3,2.4,0,4530.666666666667,0.2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
38,0,827,1,4,2,4,2,4,7625,19383,0,0,13,3,0,10,4,2,9,7,1,8,3.0,0,9150.0,0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
27,0,608,1,2,3,3,3,1,7412,6009,1,0,11,4,0,9,3,3,9,7,0,7,2.8,0,9882.666666666666,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
32,0,1018,3,2,3,3,3,4,11159,19373,3,0,15,4,0,10,6,3,7,7,7,7,3.4,0,13390.8,0.875,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
47,0,703,14,4,4,3,2,1,4960,11825,2,0,12,4,0,20,2,3,7,7,1,7,3.0,0,2976.0,0.125,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
40,0,580,5,4,4,2,3,1,10475,23772,5,1,21,3,1,20,2,3,18,13,1,12,2.6,0,6285.0,0.05263157894736842,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
53,0,970,7,3,3,4,4,3,14814,13514,3,0,19,3,0,32,3,3,5,1,1,3,3.2,0,5555.25,0.16666666666666666,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
41,0,427,10,4,2,2,5,4,19141,8861,3,0,15,2,3,23,2,2,21,6,12,6,2.4,0,9986.608695652174,0.5454545454545454,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
60,0,1179,16,4,1,3,2,1,5405,11924,8,0,14,4,0,10,1,3,2,2,2,2,2.4,0,6486.0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
27,0,294,10,2,4,3,3,1,8793,4809,1,0,21,3,2,9,4,2,9,7,1,7,2.6,0,11724.0,0.1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
41,0,314,1,3,4,2,5,3,19189,19562,1,0,12,2,1,22,3,3,22,7,2,10,2.8,0,10466.727272727272,0.08695652173913043,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
50,0,316,8,4,4,3,1,2,3875,9983,7,0,15,4,1,4,2,3,2,2,2,2,3.2,0,11625.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
28,1,654,1,2,1,1,1,2,2216,3872,7,1,13,4,0,10,4,3,7,7,3,7,2.2,0,2659.2,0.375,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
36,0,427,8,3,1,4,3,1,11713,20335,9,0,14,1,1,10,2,3,8,7,0,5,2.0,0,14055.6,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
38,0,168,1,3,3,3,3,3,7861,15397,4,1,14,4,0,10,4,4,1,0,0,0,3.4,0,9433.2,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
44,0,381,24,3,1,1,1,3,3708,2104,2,0,14,3,0,9,5,3,5,2,1,4,2.2,0,4944.0,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
47,0,217,3,3,4,3,4,3,13770,10225,9,1,12,4,2,28,2,2,22,2,11,13,3.2,0,5901.428571428572,0.4782608695652174,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
30,0,501,27,5,3,3,2,4,5304,25275,7,0,23,4,1,10,2,2,8,7,7,7,3.2,0,6364.8,0.7777777777777778,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
29,0,1396,10,3,3,3,1,3,2642,2755,1,0,11,3,0,1,6,3,1,0,0,0,3.0,0,31704.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
42,1,933,19,3,3,4,1,3,2759,20366,6,1,12,4,0,7,2,3,2,2,2,2,3.4,0,4729.714285714285,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
43,0,775,15,3,4,2,2,4,6804,23683,3,0,18,3,1,7,5,3,2,2,2,2,3.2,0,11664.0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
34,0,970,8,2,2,3,2,3,6142,7360,3,0,11,4,0,10,2,3,5,1,4,3,3.0,0,7370.4,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
23,0,650,9,1,2,3,1,1,2500,4344,1,0,14,4,1,5,2,4,4,3,0,2,2.8,0,6000.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
39,0,141,3,3,3,4,2,2,6389,18767,9,0,15,3,1,12,3,1,8,3,3,6,2.6,0,6389.0,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
56,0,832,9,3,3,3,4,4,11103,20420,7,0,11,3,0,30,1,2,10,7,1,1,3.0,0,4441.2,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
40,0,804,2,1,4,2,1,4,2342,22929,0,1,20,4,0,5,2,2,4,2,2,3,3.2,0,5620.8,0.4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
27,0,975,7,3,4,2,2,1,6811,23398,8,0,19,1,0,9,2,1,7,6,0,7,1.8,0,9081.333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
29,0,1090,10,3,4,3,1,2,2297,17967,1,0,14,4,2,2,2,3,2,2,2,2,3.2,0,13782.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53,0,346,6,3,4,3,2,4,2450,10919,2,0,17,4,0,19,4,3,2,2,2,2,3.6,0,1547.3684210526317,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
35,0,1225,2,4,4,3,2,1,5093,4761,2,0,11,1,1,16,2,4,1,0,0,0,2.6,0,3819.75,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,0,430,24,4,1,3,2,4,5309,21146,1,0,15,4,2,10,2,3,10,8,4,7,3.0,0,6370.8,0.36363636363636365,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
38,0,268,2,5,4,3,1,3,3057,20471,6,1,13,2,1,6,0,1,1,0,0,1,2.6,0,6114.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
34,0,167,8,5,2,3,2,1,5121,4187,3,0,14,3,1,7,3,3,0,0,0,0,2.4,0,8778.857142857143,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
52,0,621,3,4,3,2,4,1,16856,10084,1,0,11,1,0,34,3,4,34,6,1,16,2.2,0,5949.176470588235,0.02857142857142857,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
33,1,527,1,4,4,3,1,4,2686,5207,1,1,13,3,0,10,2,2,10,9,7,8,3.2,0,3223.2,0.6363636363636364,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
25,0,883,26,1,3,3,2,4,6180,22807,1,0,23,2,0,6,5,2,6,5,1,4,2.8,0,12360.0,0.14285714285714285,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
45,0,954,2,2,2,1,2,3,6632,12388,0,0,13,1,0,9,3,3,8,7,3,1,2.0,0,8842.666666666666,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
23,0,310,10,1,1,4,1,3,3505,19630,1,0,18,4,0,2,3,3,2,2,0,2,3.0,0,21030.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
47,1,719,27,2,2,4,2,3,6397,10339,4,1,12,4,0,8,2,3,5,4,1,3,3.2,0,9595.5,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
34,0,304,2,3,4,3,2,4,6274,18686,1,0,22,3,0,6,5,3,6,5,1,4,3.4,0,12548.0,0.14285714285714285,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
55,1,725,2,3,4,3,5,1,19859,21199,5,1,13,4,1,24,2,3,5,2,1,4,3.0,0,9929.5,0.16666666666666666,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
36,0,1434,8,4,1,2,3,1,7587,14229,1,0,15,2,0,10,1,3,10,7,0,9,1.8,0,9104.4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
52,0,715,19,4,4,3,1,4,4258,26589,0,0,18,1,1,5,3,3,4,3,1,2,3.0,0,10219.2,0.2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
26,0,575,1,2,1,1,1,4,4364,5288,3,0,14,1,1,5,2,3,2,2,2,0,2.0,0,10473.6,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
29,0,657,27,3,2,3,2,3,4335,25549,4,0,12,1,1,11,3,2,8,7,1,1,2.2,0,4729.090909090909,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
26,1,1146,8,3,4,2,2,1,5326,3064,6,0,17,3,0,6,2,2,4,3,1,2,2.4,0,10652.0,0.2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
34,0,182,1,4,2,4,1,4,3280,13551,2,0,16,3,0,10,2,3,4,2,1,3,3.2,0,3936.0,0.2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
54,0,376,19,4,4,3,2,1,5485,22670,9,1,11,2,2,9,4,3,5,3,1,4,2.6,0,7313.333333333333,0.16666666666666666,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
27,0,829,8,1,3,3,2,4,4342,24008,0,0,19,2,1,5,3,3,4,2,1,1,3.0,0,10420.8,0.2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
37,0,571,10,1,4,3,1,1,2782,19905,0,1,13,2,2,6,3,2,5,3,4,3,2.4,0,5564.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
38,0,240,2,4,1,4,2,1,5980,26085,6,1,12,4,0,17,2,3,15,7,4,12,2.6,0,4221.176470588235,0.25,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
34,0,121,2,4,3,2,1,1,4381,7530,1,0,11,3,0,6,3,3,6,5,1,3,2.4,0,8762.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
35,0,384,8,4,1,3,1,4,2572,20317,1,0,16,2,1,3,1,2,3,2,0,2,2.4,0,10288.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
30,0,921,1,3,4,1,1,3,3833,24375,3,0,21,3,2,7,2,3,2,2,0,2,2.8,0,6570.857142857143,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
40,0,791,2,2,3,4,2,2,4244,9931,1,0,24,4,1,8,2,3,8,7,3,7,3.2,0,6366.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
34,0,1111,8,2,3,3,2,1,6500,13305,5,0,17,2,1,6,1,3,3,2,1,2,2.4,0,13000.0,0.25,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
42,0,570,8,3,2,3,5,4,18430,16225,1,0,13,2,1,24,4,2,24,7,14,9,2.6,0,9215.0,0.56,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
23,1,1243,6,3,3,4,1,1,1601,3445,1,1,21,3,2,1,2,3,0,0,0,0,2.8,0,19212.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
24,0,1092,9,3,3,2,1,2,2694,26551,1,0,11,3,3,1,4,3,1,0,0,0,2.6,0,32328.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,0,1325,11,4,4,3,2,3,3149,21821,8,0,20,2,1,9,3,3,5,2,1,4,3.0,0,4198.666666666667,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
50,0,691,2,3,3,3,4,3,17639,6881,5,0,16,4,0,30,3,3,4,3,0,3,3.2,0,7055.6,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
29,1,805,1,2,2,2,1,1,2319,6689,1,1,11,4,1,1,1,3,1,0,0,0,2.4,0,27828.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
33,0,213,7,3,3,3,3,3,11691,25995,0,0,11,4,0,14,3,4,13,9,3,7,3.4,0,10020.857142857143,0.21428571428571427,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
33,1,118,16,3,1,3,2,1,5324,26507,5,0,15,3,0,6,3,3,3,2,0,2,2.2,0,10648.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
